영업상태명,상세영업상태코드,상세영업상태명,전화번호,지번주소,도로명주소,도로명우편번호,사업장명,업태구분명,좌표정보(X),좌표정보(Y),점포구분명
폐업,3,폐업처리,02-2201-8547,서울특별시 광진구 구의1동 236번지 53호,서울특별시 광진구 자양로 168 (구의동),143824,홈플러스(주)익스프레스 구의점,그 밖의 대규모점포,207400.6081,448930.6832,
영업/정상,5,영업개시전,,서울특별시 송파구 가락동 191-5,서울특별시 송파구 동남로20길 24 (가락동),5783,롯데프레시송파가락가맹점,구분없음,211822.1007,443697.7397,
취소/말소/만료/정지/중지,4,직권취소,2166-6800,서울특별시 영등포구 영등포동3가 7호,서울특별시 영등포구 영중로 28 (영등포동3가),,영등포 점프밀라노,쇼핑센터,191580.6464,446320.7183,
영업/정상,1,정상영업,02-2689-0035,서울특별시 용산구 한강로3가 2-8,서울특별시 용산구 청파로 100 12동 2층 (한강로3가),4372,(주)서부티엔디,전문점,196605.5116,447841.2701,
영업/정상,1,정상영업,27379994,서울특별시 종로구 신문로1가 24번지  고려빌딩 1층,서울특별시  새문안로 91 1층 (고려빌딩),110796,홈플러스(주)익스프레스 광화문점,대형마트,197700.034,452022.5035,
영업/정상,1,정상영업,02-6975-5901,서울특별시 은평구 진관동 79번지 15호,서울특별시 은평구 통일로 1050 (진관동 롯데몰은평점),3306,롯데몰 은평,쇼핑센터,192655.7564,459477.2094,
폐업,3,폐업처리,02-834-5577,서울특별시 영등포구 대림1동 909번지 2호,서울특별시 영등포구 신길로 41 (대림동),150820,롯데슈퍼 썬프라자점,구분없음,191800.7282,443809.7739,
영업/정상,1,정상영업,02-980-8548,,서울특별시 강북구 도봉로 172 (미아동),142808,홈플러스(주)익스프레스미아점,대형마트,202344.1179,457986.1723,
영업/정상,1,정상영업,02-831-4400,서울특별시 영등포구 대림3동 784번지,서울특별시 영등포구 대림로 251 (대림동),150816,롯데슈퍼 대림점,구분없음,190721.4179,444571.7693,
영업/정상,1,정상영업,02-2634-7654,서울특별시 영등포구 문래동3가 55-16 영등포 SK 리더스뷰,서울특별시 영등포구 문래로 164 영등포 SK 리더스뷰 (문래동3가),7297,룩스쇼핑센터,전문점,191087.759,446157.4373,
휴업,2,휴업처리,02-6262-4202,서울특별시 중구 을지로6가 21번지 31호,서울특별시 중구 을지로 264 (을지로6가),100196,롯데패션몰,쇼핑센터,200548.0388,451497.6266,
영업/정상,1,정상영업,02  20810114,서울특별시 금천구 가산동 60번지 27호,서울특별시 금천구 디지털로 188 (가산동),,(주)원신더블유몰,쇼핑센터,189997.4557,441687.8412,
영업/정상,1,정상영업,02-593-0244,,서울특별시 서초구 나루터로 37 (잠원동),137907,신사쇼핑,그 밖의 대규모점포,201230.6934,445992.4593,
영업/정상,1,정상영업,02-2250-2002,서울특별시 중구 신당동 193번지 3호,서울특별시 중구 마장로 40 (신당동),100837,에이피엠패션몰,그 밖의 대규모점포,201031.4794,451759.2624,
영업/정상,1,정상영업,02-6948-8121,서울특별시 관악구 남현동 산 69번지 51호,서울특별시 관악구 과천대로 909 (남현동),151801,홈플러스 서울남현점,대형마트,198449.0022,441337.859,
영업/정상,1,정상영업,2644-8720,서울특별시 양천구 신정7동 324번지 10호 굿모닝탑  103~108호,서울특별시 양천구 목동동로 53 103~108호 (신정동굿모닝탑),,홈플러스(주)익스프레스 신정3점,구분없음,187619.9931,445879.0549,
영업/정상,1,정상영업,02-411-5100,서울특별시 송파구 신천동 29번지,서울특별시 송파구 올림픽로 300 (신천동),138240,롯데월드몰,쇼핑센터,209074.9008,445657.8093,
영업/정상,1,정상영업,320-2511,서울특별시 마포구 노고산동 57번지 1호,서울특별시 마포구  신촌로  94 (노고산동),,정도진흥기업(주),그 밖의 대규모점포,194273.5981,450318.7241,
영업/정상,1,정상영업,02-3445-5601,,서울특별시 강남구 선릉로 660 (삼성동),135864,밀구루 삼성점,구분없음,203675.905,445926.1197,
영업/정상,1,정상영업,02-980-0740,서울특별시 강북구 미아동 701번지 3호 동북프라자,서울특별시 강북구 솔샘로 233 동북프라자 (미아동),1189,동북프라자,그 밖의 대규모점포,201589.778,457545.1009,
폐업,3,폐업처리,537-8948,서울특별시 서초구 잠원동 60번지 3호,서울특별시 서초구 잠원로4길 54 (잠원동 매일종합상가),6522,매일종합상가,그 밖의 대규모점포,201024.4814,445492.3342,
영업/정상,1,정상영업,02 5420874,서울특별시 강남구 신사동 510번지 11호,서울특별시 강남구 압구정로2길 46 (신사동),135887,강남시장,복합쇼핑몰,201757.4941,446282.4545,
영업/정상,1,정상영업,29598545,,서울특별시 동대문구 경희대로 20 (회기동),130872,홈플러스 익스프레스 서울회기점,구분없음,204605.3839,454565.9406,
영업/정상,1,정상영업,422-9003,서울특별시 송파구 송파2동 121번지 한양2차아파트 1층 67호호,서울특별시 송파구 가락로 183 1층 67호 (송파동),138851,롯데쇼핑(주)롯데슈퍼송파점,구분없음,210057.9121,444767.3676,
폐업,3,폐업처리,222892523,서울특별시 도봉구 방학동 717번지 6호,서울특별시 도봉구 마들로 645 (방학동),132854,롯데쇼핑(주)VIC마켓도봉점,대형마트,203920.444,462830.4849,
영업/정상,1,정상영업,221574024,서울특별시 송파구 문정동 292번지 외 29필지,서울특별시 송파구 충민로 10 (문정동),138962,가든파이브 툴,쇼핑센터,210535.0896,442137.5787,
폐업,3,폐업처리,226392500,서울특별시 구로구 구로동 636번지 89호,서울특별시 구로구 경인로 482 (구로동),,롯데쇼핑(주) 롯데마트 구로점,대형마트,188669.4844,444010.7384,
영업/정상,1,정상영업,02  22525302,서울특별시 성동구 금호동3가 332번지,서울특별시 성동구 독서당로 303-11 (금호동3가),133805,금남시장,시장,201939.2553,449589.2138,
영업/정상,1,정상영업,02 3592840,서울특별시 은평구 불광동 310번지 131 호,서울특별시 은평구 통일로 850 (불광동),122860,연서시장,그 밖의 대규모점포,193042.5193,457459.368,
영업/정상,1,정상영업,02   8818004,서울특별시 관악구 서원동 1641번지 2호,서울특별시 관악구 신림로 330 (신림동),151930,포도몰,복합쇼핑몰,193754.4274,442407.2012,
폐업,3,폐업처리,02-477-1223,서울특별시 강동구 천호동 410번지 100호,서울특별시 강동구 진황도로 12 (천호동),134871,천호코오롱상가,그 밖의 대규모점포,211279.0302,448548.8197,
영업/정상,1,정상영업,2234-7151,서울특별시 종로구 숭인동 206-9 신설종합시장,서울특별시 종로구 난계로27길 51 신설종합시장 (숭인동),3117,신설종합시장(주),그 밖의 대규모점포,201727.6708,452264.4202,
영업/정상,1,정상영업,02  386 8547,서울특별시 은평구 응암3동 124번지 17호,서울특별시 은평구 응암로 247 (응암동),122923,홈플러스(주)익스프레스응암점,그 밖의 대규모점포,192674.1327,454664.1668,
영업/정상,1,정상영업,221658101,서울특별시 영등포구 문래동3가 55번지 3호,서울특별시 영등포구  당산로  42 (문래동3가),150991,홈플러스(주) 영등포점,대형마트,190729.5065,446227.075,
영업/정상,1,정상영업,02-2236-8543,,서울특별시 중구 다산로 222 (신당동),4586,홈플러스익스프레스 신당점,구분없음,201308.5365,451174.3655,
영업/정상,1,정상영업,709-7501,서울특별시 용산구 용산동6가 69번지 167호,서울특별시 용산구 이촌로 352 (용산동6가),,신동아쇼핑센터,쇼핑센터,198622.8926,446114.1552,
영업/정상,1,정상영업,02-3417-2001,서울특별시 은평구 대조동 240호,서울특별시 은평구 불광로 20 (대조동),,엔씨백화점 불광점,쇼핑센터,193661.7324,456379.1939,
영업/정상,1,정상영업,02-2630-0220,서울특별시 영등포구 당산동5가 16번지 7호,서울특별시 영등포구 양평로 47 (당산동5가),150045,이랜드리테일 당산점,그 밖의 대규모점포,191177.5845,447965.6455,
영업/정상,1,정상영업,02-707-1372,서울특별시 마포구 염리동 14-149,서울특별시 마포구 대흥로24길 24 마포 프레스티지 자이 아파트 단지 내 상가 A동 115~119호 (염리동),4124,GS THE FRESH 마포염리점,구분없음,195243.087,450223.9274,
영업/정상,5,영업개시전,-,서울특별시 강남구 역삼동 676 센터필드,서울특별시 강남구 테헤란로 231 센터필드 (역삼동),6142,더 샵스 앳 센터필드 (THE SHOPS AT CENTERFIELD),그 밖의 대규모점포,203599.0628,444556.0623,
영업/정상,1,정상영업,220935072,서울특별시 구로구 고척동 76번지 41호,서울특별시 구로구 중앙로1길 36 (고척동),,이천일 아울렛 구로점,그 밖의 대규모점포,187785.8405,443997.1359,
영업/정상,1,정상영업,234494305,서울특별시 강남구 압구정동 494호,서울특별시 강남구 압구정로 343 (압구정동 갤러리아백화점),135902,갤러리아백화점(서관),백화점,203470.8484,447369.5799,
영업/정상,1,정상영업,02-463-1903,서울특별시 광진구 중곡1동 229번지 5호,서울특별시 광진구 긴고랑로11길 11 (중곡동),143903,(주)이마트에브리데이 중곡동점,그 밖의 대규모점포,207114.4989,451296.0494,
영업/정상,1,정상영업,02)2012-0101,서울특별시 용산구 한강로3가 40번지 999호,서울특별시 용산구 한강대로23길 55 (한강로3가),140780,아이파크(I PARK)백화점,백화점,196762.0774,447480.0396,
폐업,3,폐업처리,982-5601,서울특별시 강북구 삼각산동 812번지 삼성래미안트리베라2차아파트 상가 204동 115-119,서울특별시 강북구 삼양로27길 19 (미아동),142818,롯데쇼핑(주)롯데슈퍼삼양점,대형마트,201731.6844,457219.3356,
영업/정상,1,정상영업,226842013,서울특별시 구로구 개봉동 324-1 324-11324-13  1층,서울특별시 구로구 개봉로17길 34 (개봉동),152814,(주)이마트에브리데이 개봉동점,구분없음,187009.8043,443302.6078,
영업/정상,1,정상영업,25168546,,서울특별시 강남구 학동로 176 (논현동),135823,홈플러스익스프레스 학동역점,구분없음,202599.5121,445700.2739,
영업/정상,1,정상영업,234458545,서울특별시 강남구 신사동 660번지 18호,서울특별시 강남구 압구정로46길 5-2 (신사동),135897,홈플러스 익스프레스 압구정점,구분없음,203191.2571,447312.9037,
영업/정상,1,정상영업,955-2739,서울특별시 도봉구 방학동 484-7,서울특별시 도봉구 시루봉로 103-1 1층 (방학동),1362,GS THE FRESH 방학신동아점,구분없음,202338.5306,461983.524,
영업/정상,1,정상영업,3463-8545,서울특별시 강남구 도곡동 518-8 유진빌딩,서울특별시 강남구 논현로28길 9 유진빌딩 (도곡동),6301,홈플러스익스프레스 도곡2점,구분없음,203764.7866,442286.2292,
영업/정상,1,정상영업,02-948-2100,서울특별시 노원구 중계2.3동 509번지 2001아울렛,서울특별시 노원구 동일로204가길 46 (중계동),139726,이천일아울렛 중계점,그 밖의 대규모점포,205931.0533,459884.1972,
영업/정상,1,정상영업,02-323-0456,서울특별시 구로구 구로동 573,서울특별시 구로구 구로중앙로 152 (구로동),8292,이랜드리테일 NC구로점,백화점,189570.3609,444336.0513,
영업/정상,1,정상영업,02-359-8547,서울특별시 은평구 갈현2동 527번지 13호,서울특별시 은평구 서오릉로 222 (갈현동),122816,홈플러스 익스프레스 갈현점,그 밖의 대규모점포,191953.9402,456960.6878,
영업/정상,1,정상영업,02 7435390,서울특별시 종로구 인의동 48번지 2호,서울특별시 종로구 종로 183 (인의동 효성주얼리시티),3130,효성주얼리시티,그 밖의 대규모점포,199812.6096,452132.6483,
영업/정상,1,정상영업,,서울특별시 송파구 가락동 479 헬리오시티,서울특별시 송파구 송파대로 345 (가락동 헬리오시티),5698,이마트에브리데이 송파점,구분없음,209394.2313,443951.2369,
영업/정상,1,정상영업,02-380-5554,서울특별시 강동구 성내동 595번지 코오롱 2차아파트,서울특별시 강동구 올림픽로 572 상가동 1층 101102호 (성내동 코오롱 2차아파트),5391,이마트에브리데이 성내점,구분없음,210694.9893,447815.9863,
영업/정상,1,정상영업,02-848-3651,서울특별시 송파구 가락동 88번지 2호,서울특별시 송파구 중대로9길 35 (가락동),138803,(주)이마트에브리데이 가락동점,구분없음,210391.462,443796.027,
영업/정상,1,정상영업,4400785,서울특별시 강동구 명일2동 15번지 삼익그린맨션 상가동 지층222325,서울특별시 강동구 고덕로 210 (명일동),134780,(주)이마트에브리데이 명일동점,구분없음,213048.6922,450124.1057,
영업/정상,1,정상영업,02950 2500,서울특별시 노원구 상계동 713호,서울특별시 노원구 동일로 1414 (상계동),139708,롯데백화점 노원점,백화점,205320.2848,461419.8818,
영업/정상,1,정상영업,02  596 9584,서울특별시 동작구 사당동 105번지 신동아상가 제1층 101~105 110호,서울특별시 동작구 동작대로29길 110 (사당동 신동아아파트),156771,(주)이마트에브리데이 사당동점,그 밖의 대규모점포,197802.0549,443049.4715,
영업/정상,1,정상영업,24323100,서울특별시 중랑구 면목7동 650번지 카멜리아 쇼핑센타 1층,서울특별시 중랑구 면목로39길 11 (면목동),131828,(주)이마트에브리데이 면목동점,구분없음,207553.1704,453031.1158,
